entry,name,ItemLevel,RequiredLevel,Quality,InventoryType,class,subclass,stat_type1,stat_value1,stat_type2,stat_value2,stat_type3,stat_value3,stat_type4,stat_value4,stat_type5,stat_value5,stat_type6,stat_value6,stat_type7,stat_value7,stat_type8,stat_value8,stat_type9,stat_value9,stat_type10,stat_value10
2048339,Thrall's Kilt of Conquest,332,85,4,7,4,3,45,189,7,142,5,142,32,99,31,124,0,0,0,0,0,0,0,0,0,0
2048271,Windrunner's Legguards of Triumph,345,85,4,7,4,3,38,230,3,186,7,110,5,165,32,139,44,110,0,0,0,0,0,0,0,0
2048134,Malfurion's Headpiece of Triumph,345,85,4,1,4,2,45,203,7,159,5,159,6,114,32,127,0,0,0,0,0,0,0,0,0,0
2048184,Runetotem's Cover of Conquest,332,85,4,1,4,2,45,175,7,142,5,142,31,111,32,99,0,0,0,0,0,0,0,0,0,0
2048457,Hellscream's Handguards of Conquest,332,85,4,10,4,4,4,137,7,189,12,72,13,60,14,72,0,0,0,0,0,0,0,0,0,0
2048388,Hellscream's Helmet of Conquest,332,85,4,1,4,4,4,175,7,212,32,99,31,111,0,0,0,0,0,0,0,0,0,0,0,0
2047756,Khadgar's Robe of Triumph,345,85,4,20,4,1,45,217,7,159,5,159,6,139,31,114,0,0,0,0,0,0,0,0,0,0
2048542,Thassarian's Pauldrons of Triumph,345,85,4,3,4,4,4,119,7,215,12,103,14,103,31,66,0,0,0,0,0,0,0,0,0,0
2048066,Zabra's Gloves of Triumph,345,85,4,10,4,1,45,168,7,119,5,119,6,91,36,103,0,0,0,0,0,0,0,0,0,0
2048609,Turalyon's Helm of Triumph,345,85,4,1,4,4,4,203,7,240,32,127,36,114,0,0,0,0,0,0,0,0,0,0,0,0
2048499,Koltira's Gauntlets of Triumph,345,85,4,10,4,4,4,165,7,178,32,103,31,91,0,0,0,0,0,0,0,0,0,0,0,0
2048304,Thrall's Spaulders of Triumph,345,85,4,3,4,3,45,168,7,119,5,119,36,91,43,52,0,0,0,0,0,0,0,0,0,0
2047710,Epaulets of the Fateful Accord,345,85,4,3,4,2,45,168,7,119,5,119,6,103,32,91,0,0,0,0,0,0,0,0,0,0
2047804,Gul'dan's Hood of Triumph,345,85,4,1,4,1,45,203,7,159,5,159,6,114,32,127,0,0,0,0,0,0,0,0,0,0
2048380,Wrynn's Shoulderplates of Triumph,345,85,4,3,4,4,4,165,7,178,32,103,44,91,0,0,0,0,0,0,0,0,0,0,0,0
2048191,Runetotem's Shoulderpads of Conquest,332,85,4,3,4,2,38,184,3,125,7,137,36,93,44,80,0,0,0,0,0,0,0,0,0,0
2048165,Malfurion's Trousers of Triumph,345,85,4,7,4,2,45,217,7,159,5,159,6,114,31,139,0,0,0,0,0,0,0,0,0,0
2048378,Wrynn's Helmet of Triumph,345,85,4,1,4,4,4,203,7,240,32,114,31,127,0,0,0,0,0,0,0,0,0,0,0,0
2048211,Malfurion's Headguard of Triumph,345,85,4,1,4,2,38,230,3,186,7,210,32,139,37,114,0,0,0,0,0,0,0,0,0,0
2048540,Thassarian's Faceguard of Triumph,345,85,4,1,4,4,4,159,7,260,12,127,31,82,13,139,0,0,0,0,0,0,0,0,0,0
2047772,Sunstrider's Gauntlets of Triumph,345,85,4,10,4,1,45,168,7,119,5,119,32,103,36,91,0,0,0,0,0,0,0,0,0,0
2047713,Mantle of Catastrophic Emanation,345,85,4,3,4,1,45,168,7,119,5,119,32,91,31,103,0,0,0,0,0,0,0,0,0,0
2048316,Nobundo's Hauberk of Triumph,345,85,4,5,4,3,45,217,7,159,5,159,36,127,31,127,0,0,0,0,0,0,0,0,0,0
2047689,Hood of Lethal Intent,345,85,4,1,4,2,38,255,3,186,7,210,31,127,44,114,0,0,0,0,0,0,0,0,0,0
2048436,Wrynn's Breastplate of Conquest,332,85,4,5,4,4,4,186,7,243,12,97,14,85,13,85,0,0,0,0,0,0,0,0,0,0
2048557,Koltira's Chestguard of Triumph,345,85,4,5,4,4,4,159,7,279,12,110,14,100,13,94,0,0,0,0,0,0,0,0,0,0
2048065,Zabra's Cowl of Triumph,345,85,4,1,4,1,45,203,7,159,5,159,6,127,32,114,0,0,0,0,0,0,0,0,0,0
2048257,Windrunner's Headpiece of Triumph,345,85,4,1,4,3,38,230,3,186,7,165,5,110,32,139,44,85,0,0,0,0,0,0,0,0
2047981,Velen's Shoulderpads of Conquest,332,85,4,3,4,1,45,148,7,105,5,105,6,93,32,80,0,0,0,0,0,0,0,0,0,0
2048300,Thrall's Tunic of Triumph,345,85,4,5,4,3,45,217,7,159,5,159,36,127,32,127,0,0,0,0,0,0,0,0,0,0
2048577,Turalyon's Headpiece of Triumph,345,85,4,1,4,4,45,203,7,159,5,159,32,114,36,127,0,0,0,0,0,0,0,0,0,0
2048282,Nobundo's Legguards of Conquest,332,85,4,7,4,3,45,189,7,142,5,142,32,114,43,54,0,0,0,0,0,0,0,0,0,0
2048483,Thassarian's Helmet of Triumph,345,85,4,1,4,4,4,203,7,240,32,127,37,114,0,0,0,0,0,0,0,0,0,0,0,0
2048180,Runetotem's Trousers of Triumph,345,85,4,7,4,2,45,217,7,159,5,159,6,114,31,139,0,0,0,0,0,0,0,0,0,0
2047783,Kel'Thuzad's Gloves of Conquest,332,85,4,10,4,1,45,148,7,105,5,105,32,93,31,80,0,0,0,0,0,0,0,0,0,0
2048280,Nobundo's Headpiece of Conquest,332,85,4,1,4,3,45,175,7,142,5,142,32,102,43,54,0,0,0,0,0,0,0,0,0,0
2048149,Runetotem's Robe of Triumph,345,85,4,20,4,2,45,217,7,159,5,159,6,127,32,127,0,0,0,0,0,0,0,0,0,0
2047776,Sunstrider's Robe of Conquest,332,85,4,20,4,1,45,189,7,142,5,142,6,124,31,99,0,0,0,0,0,0,0,0,0,0
2048461,Hellscream's Breastplate of Triumph,345,85,4,5,4,4,4,210,7,279,12,110,14,97,13,97,0,0,0,0,0,0,0,0,0,0
2048070,Zabra's Robe of Conquest,332,85,4,20,4,1,45,189,7,142,5,142,6,111,32,111,0,0,0,0,0,0,0,0,0,0
2048602,Turalyon's Battleplate of Conquest,332,85,4,5,4,4,4,187,7,212,32,111,44,111,0,0,0,0,0,0,0,0,0,0,0,0
2048166,Malfurion's Vestments of Triumph,345,85,4,20,4,2,45,217,7,159,5,159,36,139,32,114,0,0,0,0,0,0,0,0,0,0
2048562,Koltira's Pauldrons of Conquest,332,85,4,3,4,4,4,105,7,189,12,93,14,93,31,57,0,0,0,0,0,0,0,0,0,0
2048288,Nobundo's Legguards of Triumph,345,85,4,7,4,3,45,217,7,159,5,159,32,130,43,62,0,0,0,0,0,0,0,0,0,0
2048343,Nobundo's Faceguard of Conquest,332,85,4,1,4,3,38,199,3,161,7,147,5,97,31,99,32,97,0,0,0,0,0,0,0,0
2048135,Malfurion's Leggings of Triumph,345,85,4,7,4,2,45,217,7,159,5,159,6,127,36,127,0,0,0,0,0,0,0,0,0,0
2048163,Malfurion's Gloves of Triumph,345,85,4,10,4,2,45,168,7,119,5,119,6,91,36,103,0,0,0,0,0,0,0,0,0,0
2048275,Windrunner's Tunic of Conquest,332,85,4,5,4,3,38,373,3,99,7,147,5,97,32,111,31,85,0,0,0,0,0,0,0,0
2048301,Thrall's Handguards of Triumph,345,85,4,10,4,3,45,168,7,119,5,119,36,91,43,52,0,0,0,0,0,0,0,0,0,0
2048341,Nobundo's Chestguard of Conquest,332,85,4,5,4,3,38,373,3,99,7,147,5,97,32,111,36,85,0,0,0,0,0,0,0,0
2047660,Blades of the Sable Cross,345,85,4,25,2,16,4,49,7,99,12,43,13,43,31,34,0,0,0,0,0,0,0,0,0,0
2048196,Runetotem's Raiments of Triumph,345,85,4,20,4,2,38,280,3,186,7,210,32,130,36,124,0,0,0,0,0,0,0,0,0,0
2047672,Sigil of Insolence,345,85,4,28,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047664,Libram of Defiance,345,85,4,28,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048346,Nobundo's Chestguard of Triumph,345,85,4,5,4,3,38,420,3,114,7,165,5,110,32,127,36,97,0,0,0,0,0,0,0,0
2047754,Khadgar's Hood of Triumph,345,85,4,1,4,1,45,203,7,159,5,159,36,127,31,114,0,0,0,0,0,0,0,0,0,0
2048575,Turalyon's Tunic of Triumph,345,85,4,5,4,4,45,217,7,159,5,159,32,114,43,69,0,0,0,0,0,0,0,0,0,0
